X,Y
0.12442064283913049,-0.09863270419537237
0.0655257426336171,-0.1916086331999132
0.09208180982435292,-0.12813504088588
0.0020770490672622154,-0.17951508901795585
0.12136490052702313,-0.12813122271005403
0.09066578958591373,-0.17154119870849419
0.026515226080735897,-0.192949253629121
0.06643484526030662,-0.09047499479972845
-0.029448694374688278,-0.15344140908177736
-0.016079729872678084,-0.1566993359368287
0.12876650579493706,-0.03593403290245817
0.13069575964214208,-0.02458382456434267
-0.04865967213073331,-0.046647001013631825
0.12178088654600949,-0.028076233616261995
0.042016981413405464,-0.17733980928428572
-0.026195047697148845,-0.15383100999078905
0.04420647877234372,-0.01762536264919968
-0.03234789274536442,-0.04458534363846827
0.03636402223978781,-0.054182962719497206
-0.05083051305770139,-0.010531098214672588
0.06949744147045857,-0.16340526624274596
0.06386523782777,-0.1715042020987185
0.13246745052345157,-0.0883224024861826
0.0636343146629256,0.021456858977607903
0.09538251958595637,-0.05763765376319209
-0.017225275837522987,0.04272965617845876
0.11153231669671242,-0.1061034054868735
-0.08056086375268998,-0.02628224548011512
-0.06802939503132964,-0.07426219992163398
-0.08014503313269736,-0.06821586538223187
0.15027237087649326,-0.10711208265748084
0.09717801162944201,0.016713888564808647
0.0039237505195958275,-0.027527705710723868
0.14378788467637038,-0.07014967406004988
0.10234077613354932,-0.15475683758251949
-0.021118942726452358,-0.18126440198804805
-0.06547811823871469,-0.15450200600591507
0.03944806344323088,-0.19300217011023968
-0.05378966105495891,-0.16563864033367234
-0.09187130510936682,-0.10422333914889775
-0.062658169679893,-0.1460064199127813
0.043501186641554314,-0.1941421047620835
-0.053853487419588356,-0.1503735535510373
0.04488190376020464,0.04324845900015344
0.007900676909569828,-0.11684099722147255
-0.020527870852313702,0.020398440542710047
-0.040161091773797244,-0.1371848683141357
-0.03289350262638205,0.002111622797835156
-0.0785855022498529,-0.08146905115753275
0.032460343806854766,-0.07118632247170299
-0.01591992551494704,-0.1961408331008108
-0.0036352077083448347,-0.177448000804523
0.11884586298946113,-0.15460140942730172
0.1384041967785941,-0.12591536949147716
0.13221961911156524,-0.0736103574186735
0.08871436429176582,-0.14923905751214778
0.10957284452367232,-0.12607935175764035
-0.0507490446053433,-0.06801145551304552
0.10813923021069705,-0.0698013911411229
0.10380440464630172,-0.04326943359901892
0.1474171466698282,-0.06472540965519105
0.026463279090427366,-0.012651883654283247
-0.002420120584089513,-0.09518443727332099
0.10975172953412428,-0.008449925399491203
0.06466264085445748,0.028880277772563856
-0.045691522349071964,0.005764916159667189
0.028471318206100438,-0.10117653866024111
0.04929218882242822,-0.19853722177837596
-0.08272768166238183,-0.1341697030010794
0.07524745595996593,-0.04049379676910383
0.07281058501862324,-0.07160539188139303
0.08278149959605056,-0.11105143154108135
0.05255302571201453,0.019684688311896386
-0.01187526699342039,-0.1872783633725965
0.11264252892237636,-0.04499692099738238
0.1308405565616798,-0.052772648352391524
0.04231294788984724,-0.08862178428973243
-0.006815818194147078,-0.044521237679232856
0.13831254560457612,-0.05618506898191326
0.13576729287613004,-0.13305181575850067
0.10007896949336083,-0.0551063364213568
0.046295480254333415,-0.10726209362935675
0.10534789131493995,-0.11561963478682627
0.13850658556621734,-0.09044508327364878
0.10609270232198831,-0.17077201251749813
0.14343426966942602,-0.10266500965489758
0.06702950962843675,-0.03229508031006711
-0.005767482564976905,0.027226757307312634
0.03378786765994245,-0.14660234343350087
0.019669736537290615,-0.04319030753257076
0.11836531824490616,-0.04229958328487699
0.11402547326010004,-0.13820739932759174
