x,y,zone
-0.07167768698063595,0.029845374610902767,F
-0.06223300366756662,0.029845374610902767,F
-0.05278832035449729,0.029845374610902767,F
-0.04334363704142796,0.029845374610902767,F
-0.03389895372835863,0.029845374610902767,F
-0.024454270415289303,0.029845374610902767,F
-0.015009587102219975,0.029845374610902767,F
0.07943724602847332,0.029845374610902767,F
0.08888192934154265,0.029845374610902767,F
0.09832661265461198,0.029845374610902767,F
0.10777129596768131,0.029845374610902767,F
0.11721597928075064,0.029845374610902767,F
0.12666066259381997,0.029845374610902767,F
0.1361053459068893,0.029845374610902767,F
0.1455500292199586,0.029845374610902767,F
0.15499471253302796,0.029845374610902767,F
0.16443939584609732,0.029845374610902767,F
-0.10945642023291327,0.039290057923972097,F
-0.10001173691984394,0.039290057923972097,F
-0.09056705360677461,0.039290057923972097,F
-0.08112237029370528,0.039290057923972097,F
-0.07167768698063595,0.039290057923972097,F
-0.06223300366756662,0.039290057923972097,F
-0.05278832035449729,0.039290057923972097,F
-0.04334363704142796,0.039290057923972097,F
-0.024454270415289303,0.039290057923972097,F
-0.005564903789150645,0.039290057923972097,F
0.0038797795239186843,0.039290057923972097,F
0.051103196089265335,0.039290057923972097,F
0.060547879402334664,0.039290057923972097,F
0.069992562715404,0.039290057923972097,F
0.07943724602847332,0.039290057923972097,F
0.08888192934154265,0.039290057923972097,F
0.09832661265461198,0.039290057923972097,F
0.10777129596768131,0.039290057923972097,F
0.11721597928075064,0.039290057923972097,F
0.12666066259381997,0.039290057923972097,F
0.1361053459068893,0.039290057923972097,F
0.1455500292199586,0.039290057923972097,F
0.15499471253302796,0.039290057923972097,F
0.16443939584609732,0.039290057923972097,F
-0.10945642023291327,0.0487347412370414,F
-0.10001173691984394,0.0487347412370414,F
-0.09056705360677461,0.0487347412370414,F
-0.08112237029370528,0.0487347412370414,F
-0.07167768698063595,0.0487347412370414,F
-0.06223300366756662,0.0487347412370414,F
-0.05278832035449729,0.0487347412370414,F
-0.04334363704142796,0.0487347412370414,F
-0.03389895372835863,0.0487347412370414,F
-0.024454270415289303,0.0487347412370414,F
-0.015009587102219975,0.0487347412370414,F
-0.005564903789150645,0.0487347412370414,F
0.0038797795239186843,0.0487347412370414,F
0.013324462836988014,0.0487347412370414,F
0.032213829463126675,0.0487347412370414,F
0.041658512776196005,0.0487347412370414,F
0.051103196089265335,0.0487347412370414,F
0.060547879402334664,0.0487347412370414,F
0.069992562715404,0.0487347412370414,F
0.07943724602847332,0.0487347412370414,F
0.08888192934154265,0.0487347412370414,F
0.09832661265461198,0.0487347412370414,F
0.10777129596768131,0.0487347412370414,F
0.11721597928075064,0.0487347412370414,F
0.12666066259381997,0.0487347412370414,F
0.1361053459068893,0.0487347412370414,F
0.1455500292199586,0.0487347412370414,F
0.15499471253302796,0.0487347412370414,F
0.16443939584609732,0.0487347412370414,F
-0.10945642023291327,0.058179424550110756,F
-0.10001173691984394,0.058179424550110756,F
-0.09056705360677461,0.058179424550110756,F
-0.08112237029370528,0.058179424550110756,F
-0.07167768698063595,0.058179424550110756,F
-0.06223300366756662,0.058179424550110756,F
-0.05278832035449729,0.058179424550110756,F
-0.04334363704142796,0.058179424550110756,F
-0.03389895372835863,0.058179424550110756,F
-0.024454270415289303,0.058179424550110756,F
-0.015009587102219975,0.058179424550110756,F
0.0038797795239186843,0.058179424550110756,F
0.013324462836988014,0.058179424550110756,F
0.022769146150057346,0.058179424550110756,F
0.032213829463126675,0.058179424550110756,F
0.041658512776196005,0.058179424550110756,F
0.051103196089265335,0.058179424550110756,F
0.060547879402334664,0.058179424550110756,F
0.069992562715404,0.058179424550110756,F
0.07943724602847332,0.058179424550110756,F
0.08888192934154265,0.058179424550110756,F
0.09832661265461198,0.058179424550110756,F
0.10777129596768131,0.058179424550110756,F
0.11721597928075064,0.058179424550110756,F
0.12666066259381997,0.058179424550110756,F
0.1361053459068893,0.058179424550110756,F
0.1455500292199586,0.058179424550110756,F
0.15499471253302796,0.058179424550110756,F
0.16443939584609732,0.058179424550110756,F
-0.10945642023291327,0.06762410786318011,F
-0.10001173691984394,0.06762410786318011,F
-0.09056705360677461,0.06762410786318011,F
-0.08112237029370528,0.06762410786318011,F
-0.07167768698063595,0.06762410786318011,F
-0.06223300366756662,0.06762410786318011,F
-0.05278832035449729,0.06762410786318011,F
-0.04334363704142796,0.06762410786318011,F
-0.03389895372835863,0.06762410786318011,F
-0.024454270415289303,0.06762410786318011,F
-0.015009587102219975,0.06762410786318011,F
-0.005564903789150645,0.06762410786318011,F
0.0038797795239186843,0.06762410786318011,F
0.013324462836988014,0.06762410786318011,F
0.022769146150057346,0.06762410786318011,F
0.032213829463126675,0.06762410786318011,F
0.041658512776196005,0.06762410786318011,F
0.051103196089265335,0.06762410786318011,F
0.060547879402334664,0.06762410786318011,F
0.069992562715404,0.06762410786318011,F
0.07943724602847332,0.06762410786318011,F
0.08888192934154265,0.06762410786318011,F
0.09832661265461198,0.06762410786318011,F
0.10777129596768131,0.06762410786318011,F
0.11721597928075064,0.06762410786318011,F
0.12666066259381997,0.06762410786318011,F
0.1361053459068893,0.06762410786318011,F
0.1455500292199586,0.06762410786318011,F
0.15499471253302796,0.06762410786318011,F
0.16443939584609732,0.06762410786318011,F
